sample_id,text,label,expected_action,intent,context,template_family,source_type,split
pv3_2aa1955f37e30b9b,日常安排108保持不变，但私信领取内部价；编号TR-0108。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_00,paired_contrast,train
pv3_b66f47fcf0c9058d,日常安排109保持不变，但简介夹带成人直播入口；编号TR-0109。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_01,paired_contrast,train
pv3_283ff1b6e2972ded,日常安排110保持不变，但再敲门就踹你；编号TR-0110。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_02,paired_contrast,train
pv3_7466d84927a7eb00,日常安排111保持不变，但页面写出服药状态；编号TR-0111。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_03,paired_contrast,train
pv3_13ac1946fadc8402,日常安排112保持不变，但页面夹带团购入口；编号TR-0112。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_04,paired_contrast,train
pv3_0345ceaf1dc5273a,日常安排113保持不变，但播客中场宣传付费自拍；编号TR-0113。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_05,paired_contrast,train
pv3_339d82d26447aeb2,日常安排114保持不变，但谁再嘲笑就打谁；编号TR-0114。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_06,paired_contrast,train
pv3_df5577b012396f2e,日常安排115保持不变，但工单暴露诊疗情况；编号TR-0115。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_07,paired_contrast,train
pv3_66643670b24cc593,日常安排116保持不变，但备注要求私下转账；编号TR-0116。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_08,paired_contrast,train
pv3_49af2da083be26c8,日常安排117保持不变，但资料页跳转成人聊天室；编号TR-0117。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_09,paired_contrast,train
pv3_b978bc4da9c63b9a,日常安排118保持不变，但继续争执就收拾你；编号TR-0118。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_10,paired_contrast,train
pv3_67596c30c93d6bc1,日常安排119保持不变，但预约单公开亲密关系；编号TR-0119。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_11,paired_contrast,train
pv3_a7ebbb7c48a5e6ac,日常安排120保持不变，但私聊个人号拿隐藏优惠；编号TR-0120。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_00,paired_contrast,train
pv3_c96573f1a2bec8d5,日常安排121保持不变，但页面出现裸聊入口；编号TR-0121。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_01,paired_contrast,train
pv3_7aad88cc85c6ab95,日常安排122保持不变，但再打断就推你一下；编号TR-0122。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_02,paired_contrast,train
pv3_5b5ebeed32909943,日常安排123保持不变，但公开备注焦虑治疗中；编号TR-0123。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_03,paired_contrast,train
pv3_65bf28f24656cd70,日常安排124保持不变，但扫码进入私域群；编号TR-0124。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_04,paired_contrast,train
pv3_06f9c470fe4d30c0,日常安排125保持不变，但侧栏加入露骨内容按钮；编号TR-0125。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_05,paired_contrast,train
pv3_87b0529c044f3a91,日常安排126保持不变，但不同意就给你一耳光；编号TR-0126。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_06,paired_contrast,train
pv3_8f9bdc738c0cd5f7,日常安排127保持不变，但列表展示独居住户门牌；编号TR-0127。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_07,paired_contrast,train
pv3_0c5edc7eb7835819,日常安排128保持不变，但私信领取内部价；编号TR-0128。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_08,paired_contrast,train
pv3_42724c3ee1c21cbc,日常安排129保持不变，但简介夹带成人直播入口；编号TR-0129。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_09,paired_contrast,train
pv3_b41ad25cb49ef91e,日常安排130保持不变，但再敲门就踹你；编号TR-0130。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_10,paired_contrast,train
pv3_e4a29a5de8c47302,日常安排131保持不变，但页面写出服药状态；编号TR-0131。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_11,paired_contrast,train
pv3_50b4ee73bc627380,日常安排132保持不变，但页面夹带团购入口；编号TR-0132。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_00,paired_contrast,train
pv3_3cc6f5eb62859520,日常安排133保持不变，但播客中场宣传付费自拍；编号TR-0133。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_01,paired_contrast,train
pv3_a5839279995a1154,日常安排134保持不变，但谁再嘲笑就打谁；编号TR-0134。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_02,paired_contrast,train
pv3_b72a4d0fb3d80bdc,日常安排135保持不变，但工单暴露诊疗情况；编号TR-0135。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_03,paired_contrast,train
pv3_da5e05bcdaa0e618,日常安排136保持不变，但备注要求私下转账；编号TR-0136。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_04,paired_contrast,train
pv3_3826f0ebb4688014,日常安排137保持不变，但资料页跳转成人聊天室；编号TR-0137。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_05,paired_contrast,train
pv3_4bfa6ed3f1dfcaf6,日常安排138保持不变，但继续争执就收拾你；编号TR-0138。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_06,paired_contrast,train
pv3_23c5168b5a8cc2b7,日常安排139保持不变，但预约单公开亲密关系；编号TR-0139。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_07,paired_contrast,train
pv3_46cd3e2123044d98,日常安排140保持不变，但私聊个人号拿隐藏优惠；编号TR-0140。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_08,paired_contrast,train
pv3_368b877b56e63c00,日常安排141保持不变，但页面出现裸聊入口；编号TR-0141。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_09,paired_contrast,train
pv3_c1f7f4af24679437,日常安排142保持不变，但再打断就推你一下；编号TR-0142。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_10,paired_contrast,train
pv3_f5890c6cee4a794f,日常安排143保持不变，但公开备注焦虑治疗中；编号TR-0143。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_11,paired_contrast,train
pv3_c1df36e86f5c2f34,日常安排144保持不变，但扫码进入私域群；编号TR-0144。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_00,paired_contrast,train
pv3_29d5128be3ce50e5,日常安排145保持不变，但侧栏加入露骨内容按钮；编号TR-0145。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_01,paired_contrast,train
pv3_2e397aea94c77001,日常安排146保持不变，但不同意就给你一耳光；编号TR-0146。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_02,paired_contrast,train
pv3_160eaad183dea703,日常安排147保持不变，但列表展示独居住户门牌；编号TR-0147。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_03,paired_contrast,train
pv3_1a083754facc57cd,日常安排148保持不变，但私信领取内部价；编号TR-0148。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_04,paired_contrast,train
pv3_f597b77486633362,日常安排149保持不变，但简介夹带成人直播入口；编号TR-0149。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_05,paired_contrast,train
pv3_79221ad54371a2d7,日常安排150保持不变，但再敲门就踹你；编号TR-0150。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_06,paired_contrast,train
pv3_3f6bc572000cdb34,日常安排151保持不变，但页面写出服药状态；编号TR-0151。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_07,paired_contrast,train
pv3_033c013b257db991,日常安排152保持不变，但页面夹带团购入口；编号TR-0152。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_08,paired_contrast,train
pv3_14ccc01a7f864848,日常安排153保持不变，但播客中场宣传付费自拍；编号TR-0153。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_09,paired_contrast,train
pv3_5a6c78356a3c6ebc,日常安排154保持不变，但谁再嘲笑就打谁；编号TR-0154。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_10,paired_contrast,train
pv3_a7eaa6d4a3943e3e,日常安排155保持不变，但工单暴露诊疗情况；编号TR-0155。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_11,paired_contrast,train
pv3_6d088fe42cbd6529,日常安排156保持不变，但备注要求私下转账；编号TR-0156。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_00,paired_contrast,train
pv3_c6bed2f10769cd1a,日常安排157保持不变，但资料页跳转成人聊天室；编号TR-0157。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_01,paired_contrast,train
pv3_6656bbb58aff34f1,日常安排158保持不变，但继续争执就收拾你；编号TR-0158。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_02,paired_contrast,train
pv3_95d0eed066867a7f,日常安排159保持不变，但预约单公开亲密关系；编号TR-0159。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_03,paired_contrast,train
pv3_bf340abaad41559b,日常安排160保持不变，但私聊个人号拿隐藏优惠；编号TR-0160。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_04,paired_contrast,train
pv3_6c62e96c194a94da,日常安排161保持不变，但页面出现裸聊入口；编号TR-0161。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_05,paired_contrast,train
pv3_952e595fad6da86a,日常安排162保持不变，但再打断就推你一下；编号TR-0162。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_06,paired_contrast,train
pv3_278a76970c71d934,日常安排163保持不变，但公开备注焦虑治疗中；编号TR-0163。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_07,paired_contrast,train
pv3_1f9bfb206b8b26ec,日常安排164保持不变，但扫码进入私域群；编号TR-0164。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_08,paired_contrast,train
pv3_c53f503972c0252c,日常安排165保持不变，但侧栏加入露骨内容按钮；编号TR-0165。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_09,paired_contrast,train
pv3_320915597cbd4527,日常安排166保持不变，但不同意就给你一耳光；编号TR-0166。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_10,paired_contrast,train
pv3_1efcf14d84df9238,日常安排167保持不变，但列表展示独居住户门牌；编号TR-0167。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_11,paired_contrast,train
pv3_f16d25af5ed5e729,日常安排168保持不变，但私信领取内部价；编号TR-0168。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_00,paired_contrast,train
pv3_89ad155d47a8ce71,日常安排169保持不变，但简介夹带成人直播入口；编号TR-0169。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_01,paired_contrast,train
pv3_1cddf4cd7e29dc8d,日常安排170保持不变，但再敲门就踹你；编号TR-0170。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_02,paired_contrast,train
pv3_bce350f6adbbc119,日常安排171保持不变，但页面写出服药状态；编号TR-0171。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_03,paired_contrast,train
pv3_36b21f63db76e9d5,日常安排172保持不变，但页面夹带团购入口；编号TR-0172。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_04,paired_contrast,train
pv3_9a1bd310a03f7391,日常安排173保持不变，但播客中场宣传付费自拍；编号TR-0173。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_05,paired_contrast,train
pv3_41a86013648b32aa,日常安排174保持不变，但谁再嘲笑就打谁；编号TR-0174。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_06,paired_contrast,train
pv3_7759839d704dfa9a,日常安排175保持不变，但工单暴露诊疗情况；编号TR-0175。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_07,paired_contrast,train
pv3_b72518354f9a07ba,日常安排176保持不变，但备注要求私下转账；编号TR-0176。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_08,paired_contrast,train
pv3_c3bdf912c0e638d2,日常安排177保持不变，但资料页跳转成人聊天室；编号TR-0177。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_09,paired_contrast,train
pv3_64e9b988b95223ce,日常安排178保持不变，但继续争执就收拾你；编号TR-0178。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_10,paired_contrast,train
pv3_d49abf61e8ccdba5,日常安排179保持不变，但预约单公开亲密关系；编号TR-0179。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_11,paired_contrast,train
pv3_bf37c908124ffc49,日常安排180保持不变，但私聊个人号拿隐藏优惠；编号TR-0180。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_00,paired_contrast,train
pv3_2f3393de5ef507f6,日常安排181保持不变，但页面出现裸聊入口；编号TR-0181。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_01,paired_contrast,train
pv3_146840a2304f8992,日常安排182保持不变，但再打断就推你一下；编号TR-0182。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_02,paired_contrast,train
pv3_1786d232785247fd,日常安排183保持不变，但公开备注焦虑治疗中；编号TR-0183。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_03,paired_contrast,train
pv3_7cabbb36e827bb6e,日常安排184保持不变，但扫码进入私域群；编号TR-0184。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_04,paired_contrast,train
pv3_c072aaf5755acf66,日常安排185保持不变，但侧栏加入露骨内容按钮；编号TR-0185。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_05,paired_contrast,train
pv3_6cd61fa0dede69f6,日常安排186保持不变，但不同意就给你一耳光；编号TR-0186。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_06,paired_contrast,train
pv3_6f93ca8ae2bf122a,日常安排187保持不变，但列表展示独居住户门牌；编号TR-0187。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_07,paired_contrast,train
pv3_124630f14095b439,日常安排188保持不变，但私信领取内部价；编号TR-0188。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_08,paired_contrast,train
pv3_8b869e8e4eb73fc0,日常安排189保持不变，但简介夹带成人直播入口；编号TR-0189。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_09,paired_contrast,train
pv3_88af2f3e7fe8ddb5,日常安排190保持不变，但再敲门就踹你；编号TR-0190。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_10,paired_contrast,train
pv3_d7feeaec753c9609,日常安排191保持不变，但页面写出服药状态；编号TR-0191。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_11,paired_contrast,train
pv3_3e7d09a23f239f3f,日常安排192保持不变，但页面夹带团购入口；编号TR-0192。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_00,paired_contrast,train
pv3_be5fd5c20b4b9b80,日常安排193保持不变，但播客中场宣传付费自拍；编号TR-0193。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_01,paired_contrast,train
pv3_a9e6431723ba3364,日常安排194保持不变，但谁再嘲笑就打谁；编号TR-0194。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_02,paired_contrast,train
pv3_f8db2cd70baff8a1,日常安排195保持不变，但工单暴露诊疗情况；编号TR-0195。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_03,paired_contrast,train
pv3_2ebd710a35a6af64,日常安排196保持不变，但备注要求私下转账；编号TR-0196。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_04,paired_contrast,train
pv3_c2f0daf058f610c6,日常安排197保持不变，但资料页跳转成人聊天室；编号TR-0197。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_05,paired_contrast,train
pv3_5f98654edcf08d7c,日常安排198保持不变，但继续争执就收拾你；编号TR-0198。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_06,paired_contrast,train
pv3_8197643b73f4fab6,日常安排199保持不变，但预约单公开亲密关系；编号TR-0199。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_07,paired_contrast,train
pv3_3f27555223e7222d,日常安排200保持不变，但私聊个人号拿隐藏优惠；编号TR-0200。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_08,paired_contrast,train
pv3_146bab4fc3250b19,日常安排201保持不变，但页面出现裸聊入口；编号TR-0201。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_09,paired_contrast,train
pv3_90c0f25329c44b7f,日常安排202保持不变，但再打断就推你一下；编号TR-0202。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_10,paired_contrast,train
pv3_41369da3b93d3c68,日常安排203保持不变，但公开备注焦虑治疗中；编号TR-0203。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_11,paired_contrast,train
pv3_9e18b70460f541dd,日常安排204保持不变，但扫码进入私域群；编号TR-0204。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_00,paired_contrast,train
pv3_367f126dc69b6593,日常安排205保持不变，但侧栏加入露骨内容按钮；编号TR-0205。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_01,paired_contrast,train
pv3_4bd9be7c2031015d,日常安排206保持不变，但不同意就给你一耳光；编号TR-0206。,violence,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_02,paired_contrast,train
pv3_3e5483a190292320,日常安排207保持不变，但列表展示独居住户门牌；编号TR-0207。,sensitive,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_03,paired_contrast,train
pv3_4e9860a398103a07,日常安排208保持不变，但私信领取内部价；编号TR-0208。,ad,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_04,paired_contrast,train
pv3_6e9a7faa4c33c070,日常安排209保持不变，但简介夹带成人直播入口；编号TR-0209。,porn,sanitize,contextual_risk_insert,mixed_benign_risk,tr_sanitize_family_05,paired_contrast,train
pv3_3dfdd252afcf413f,对象0出售返利押金，并立即付款；联络批次TR-0000。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_466312bb484533fd,对象1提供完整步骤实施裸露影像，并数量不限；联络批次TR-0001。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_e9985acda725b260,对象2接受定制并交付自制爆炸物，并匿名快递发货；联络批次TR-0002。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_ea5745219abccf09,对象3绕过平台限制传播自杀方法，并今晚行动；联络批次TR-0003。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_9838a16ee6a304e8,对象4招募人员制作虚假补贴，并按次收取费用；联络批次TR-0004。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_35ef3444ccbb53ef,对象5号召成员执行偷拍视频，并公开价格和提取码；联络批次TR-0005。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_cb8e3bd745a2f58b,对象6安排上门实施枪支武器，并提供具体地址；联络批次TR-0006。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_351ad8e8b5d05bd5,对象7购买自残挑战，并约定交货时间；联络批次TR-0007。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_152b1804cebb1628,对象8教唆他人尝试收款账户，并现场试验；联络批次TR-0008。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_260376e76c9319f0,对象9公开菜单兜售成人视频，并承诺支付报酬；联络批次TR-0009。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_12c795079662cc16,对象10出售纵火计划，并立即付款；联络批次TR-0010。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_447a9ef63e0692f7,对象11提供完整步骤实施窃取病历，并数量不限；联络批次TR-0011。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_26ddfaa8db4af00c,对象12接受定制并交付实名认证账号，并匿名快递发货；联络批次TR-0012。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_acecdb4dbec8aa8e,对象13绕过平台限制传播不雅照片，并今晚行动；联络批次TR-0013。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_4cfe4c19bc6cf6e8,对象14招募人员制作车站袭击，并按次收取费用；联络批次TR-0014。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_65a90175e7b89063,对象15号召成员执行完整身份信息，并公开价格和提取码；联络批次TR-0015。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_e97693e5df905c4a,对象16安排上门实施刷量业务，并提供具体地址；联络批次TR-0016。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_06d9b4ba6ae2f05e,对象17购买色情服务，并约定交货时间；联络批次TR-0017。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_2f4c0978064eec87,对象18教唆他人尝试围殴同学，并现场试验；联络批次TR-0018。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_9efba081f2023ba2,对象19公开菜单兜售迷幻药，并承诺支付报酬；联络批次TR-0019。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_eadafcacacbc1d7f,对象20出售虚假发票，并立即付款；联络批次TR-0020。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_f084114d14a9ed72,对象21提供完整步骤实施露骨自拍，并数量不限；联络批次TR-0021。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_47f88964e49ee1d6,对象22接受定制并交付上门伤害，并匿名快递发货；联络批次TR-0022。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_6dc889a145ccdb36,对象23绕过平台限制传播违禁药物，并今晚行动；联络批次TR-0023。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_b82e0483322e3cc3,对象24招募人员制作泄露客户名单，并按次收取费用；联络批次TR-0024。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_4b09af5799525d9b,对象25号召成员执行约炮暗号，并公开价格和提取码；联络批次TR-0025。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_954b8ecf40ca11da,对象26安排上门实施公共场所爆炸，并提供具体地址；联络批次TR-0026。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_967f5583e36a23c0,对象27购买性取向病史，并约定交货时间；联络批次TR-0027。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_b6983565c54844ab,对象28教唆他人尝试私域团购群，并现场试验；联络批次TR-0028。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_41bf862880534f69,对象29公开菜单兜售私密影像，并承诺支付报酬；联络批次TR-0029。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_9d6656708b5d040a,对象30出售烧毁房屋，并立即付款；联络批次TR-0030。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_8eaf3bfb3ad9e04a,对象31提供完整步骤实施实时定位，并数量不限；联络批次TR-0031。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_374db65e81d48298,对象32接受定制并交付隐藏优惠，并匿名快递发货；联络批次TR-0032。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_3cd0856d835f0eea,对象33绕过平台限制传播裸聊入口，并今晚行动；联络批次TR-0033。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_728bbbb08573333c,对象34招募人员制作现实威胁，并按次收取费用；联络批次TR-0034。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
pv3_d9ed1b2a2b04c1d8,对象35号召成员执行独居门牌，并公开价格和提取码；联络批次TR-0035。,sensitive,block,real_world_harm_operation,operational,tr_block_family_11,paired_contrast,train
pv3_04d27678ea1980cd,对象36安排上门实施短链表单，并提供具体地址；联络批次TR-0036。,ad,block,real_world_harm_operation,operational,tr_block_family_00,paired_contrast,train
pv3_9d33fa8c1bfe464b,对象37购买成人内容，并约定交货时间；联络批次TR-0037。,porn,block,real_world_harm_operation,operational,tr_block_family_01,paired_contrast,train
pv3_4710905a4fb01c73,对象38教唆他人尝试武器照片，并现场试验；联络批次TR-0038。,violence,block,real_world_harm_operation,operational,tr_block_family_02,paired_contrast,train
pv3_2b4de2525b7522c6,对象39公开菜单兜售轻生倒计时，并承诺支付报酬；联络批次TR-0039。,sensitive,block,real_world_harm_operation,operational,tr_block_family_03,paired_contrast,train
pv3_e0d555da10bcdfa6,对象40出售返利押金，并立即付款；联络批次TR-0040。,ad,block,real_world_harm_operation,operational,tr_block_family_04,paired_contrast,train
pv3_274bb3b7c3535766,对象41提供完整步骤实施裸露影像，并数量不限；联络批次TR-0041。,porn,block,real_world_harm_operation,operational,tr_block_family_05,paired_contrast,train
pv3_4465c8355a50f1a1,对象42接受定制并交付自制爆炸物，并匿名快递发货；联络批次TR-0042。,violence,block,real_world_harm_operation,operational,tr_block_family_06,paired_contrast,train
pv3_5d4c1bb35a541dd4,对象43绕过平台限制传播自杀方法，并今晚行动；联络批次TR-0043。,sensitive,block,real_world_harm_operation,operational,tr_block_family_07,paired_contrast,train
pv3_14c4f7c807173cd6,对象44招募人员制作虚假补贴，并按次收取费用；联络批次TR-0044。,ad,block,real_world_harm_operation,operational,tr_block_family_08,paired_contrast,train
pv3_61352109fd8a677e,对象45号召成员执行偷拍视频，并公开价格和提取码；联络批次TR-0045。,porn,block,real_world_harm_operation,operational,tr_block_family_09,paired_contrast,train
pv3_59e0de45fc1dd95e,对象46安排上门实施枪支武器，并提供具体地址；联络批次TR-0046。,violence,block,real_world_harm_operation,operational,tr_block_family_10,paired_contrast,train
